time,rssi,RSRP,lte_sinr,RSRQ,network_connect,ARFCN,LAC,Cell_ID,RXLEV,neighbor_info/0/TECH,neighbor_info/0/BAND,neighbor_info/0/LAC,neighbor_info/0/Cell_ID,neighbor_info/0/BSIC,neighbor_info/0/ARFCN,neighbor_info/0/RXLEV,wifi/started,wifi/finished,wifi/successful,bluetooth/time,bluetooth/successful,bluetooth/devices/0/address,bluetooth/devices/0/address_type,bluetooth/devices/0/name,bluetooth/devices/0/signal_strength,bluetooth/devices/1/address,bluetooth/devices/1/address_type,bluetooth/devices/1/name,bluetooth/devices/1/signal_strength,bluetooth/devices/2/address,bluetooth/devices/2/address_type,bluetooth/devices/2/name,bluetooth/devices/2/signal_strength,bluetooth/devices/3/address,bluetooth/devices/3/address_type,bluetooth/devices/3/name,bluetooth/devices/3/signal_strength,bluetooth/devices/4/address,bluetooth/devices/4/address_type,bluetooth/devices/4/name,bluetooth/devices/4/signal_strength,bluetooth/devices/5/address,bluetooth/devices/5/address_type,bluetooth/devices/5/name,bluetooth/devices/5/signal_strength,bluetooth/devices/6/address,bluetooth/devices/6/address_type,bluetooth/devices/6/name,bluetooth/devices/6/signal_strength,bluetooth/devices/7/address,bluetooth/devices/7/address_type,bluetooth/devices/7/name,bluetooth/devices/7/signal_strength,bluetooth/devices/8/address,bluetooth/devices/8/address_type,bluetooth/devices/8/name,bluetooth/devices/8/signal_strength,bluetooth/devices/9/address,bluetooth/devices/9/address_type,bluetooth/devices/9/name,bluetooth/devices/9/signal_strength,bluetooth/devices/10/address,bluetooth/devices/10/address_type,bluetooth/devices/10/name,bluetooth/devices/10/signal_strength,bluetooth/devices/11/address,bluetooth/devices/11/address_type,bluetooth/devices/11/name,bluetooth/devices/11/signal_strength,bluetooth/devices/12/address,bluetooth/devices/12/address_type,bluetooth/devices/12/name,bluetooth/devices/12/signal_strength,bluetooth/devices/13/address,bluetooth/devices/13/address_type,bluetooth/devices/13/name,bluetooth/devices/13/signal_strength,neighbor_info/0/PCI,neighbor_info/0/RSRP,neighbor_info/0/RSRQ,neighbor_info/1/TECH,neighbor_info/1/PCI,neighbor_info/1/RSRP,neighbor_info/1/RSRQ,neighbor_info/1/ARFCN,neighbor_info/1/RXLEV,neighbor_info/2/TECH,neighbor_info/2/PCI,neighbor_info/2/RSRP,neighbor_info/2/RSRQ,neighbor_info/2/ARFCN,neighbor_info/2/RXLEV,wifi/access_points/0/bssid,wifi/access_points/0/ssid,wifi/access_points/0/frequency,wifi/access_points/0/channel,wifi/access_points/0/signal_strength,wifi/access_points/0/age,wifi/access_points/1/bssid,wifi/access_points/1/ssid,wifi/access_points/1/frequency,wifi/access_points/1/channel,wifi/access_points/1/signal_strength,wifi/access_points/1/age
2019-08-06 08:19:49.398,-90,-120,30,-14,true,1444,13601,26998535,-91,GSM,0,0,0,0,0,0,2019-08-06 08:19:06.385,2019-08-06 08:19:06.881,true,2019-08-06 08:19:49.409,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:49.917,-91,-124,-9,-16,true,1444,13601,26998535,-92,GSM,0,0,0,0,0,0,2019-08-06 08:19:06.881,2019-08-06 08:19:07.371,true,2019-08-06 08:19:49.928,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:50.438,-91,-124,-9,-16,true,1444,13601,26998535,-91,GSM,0,0,0,0,0,0,2019-08-06 08:19:07.371,2019-08-06 08:19:07.871,true,2019-08-06 08:19:50.449,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:50.957,-91,-124,-9,-16,true,1444,13601,26998535,-91,GSM,0,0,0,0,0,0,2019-08-06 08:19:07.871,2019-08-06 08:19:08.360,true,2019-08-06 08:19:50.968,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:51.476,-91,-124,-9,-16,true,1444,13601,26998535,-91,GSM,0,0,0,0,0,0,2019-08-06 08:19:08.360,2019-08-06 08:19:08.848,true,2019-08-06 08:19:51.490,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:51.999,-91,-124,-9,-16,true,1444,13601,26998535,-92,GSM,0,0,0,0,0,0,2019-08-06 08:19:08.848,2019-08-06 08:19:09.385,true,2019-08-06 08:19:52.010,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:52.519,-91,-124,-9,-16,true,1444,13601,26998535,-92,GSM,0,0,0,0,0,0,2019-08-06 08:19:09.385,2019-08-06 08:19:09.953,true,2019-08-06 08:19:52.529,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:53.037,-91,-124,-9,-16,true,1444,13601,26998535,-92,GSM,0,0,0,0,0,0,2019-08-06 08:19:09.953,2019-08-06 08:19:10.516,true,2019-08-06 08:19:53.049,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:53.569,-91,-124,-9,-16,true,1444,13601,26998535,-92,GSM,0,0,0,0,0,0,2019-08-06 08:19:10.516,2019-08-06 08:19:11.083,true,2019-08-06 08:19:53.580,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,0,,,,,,
2019-08-06 08:19:54.088,-91,-124,-9,-16,true,1444,13601,26998535,-92,GSM,0,0,0,0,0,0,2019-08-06 08:19:11.083,2019-08-06 08:19:11.652,true,2019-08-06 08:19:54.099,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,570,,,,,,
2019-08-06 08:19:54.607,-91,-124,-9,-16,true,1444,13601,26998535,-92,GSM,0,0,0,0,0,0,2019-08-06 08:19:11.652,2019-08-06 08:19:12.215,true,2019-08-06 08:19:54.618,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,1140,,,,,,
2019-08-06 08:19:55.126,-91,-124,-9,-16,true,1444,13601,26998535,-92,LTE,,,,,1300,-90,2019-08-06 08:19:12.215,2019-08-06 08:19:12.782,true,2019-08-06 08:19:55.137,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,1700,,,,,,
2019-08-06 08:19:55.645,-91,-124,-9,-16,true,1444,13601,26998535,-92,LTE,,,,,1300,-90,2019-08-06 08:19:12.782,2019-08-06 08:19:13.351,true,2019-08-06 08:19:55.656,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,2270,,,,,,
2019-08-06 08:19:56.165,-91,-124,-9,-16,true,1444,13601,26998535,-92,LTE,,,,,1300,-90,2019-08-06 08:19:13.351,2019-08-06 08:19:13.913,true,2019-08-06 08:19:56.175,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,2830,,,,,,
2019-08-06 08:19:56.683,-91,-124,-9,-16,true,1444,13601,26998535,-91,LTE,,,,,1300,-90,2019-08-06 08:19:13.913,2019-08-06 08:19:14.476,true,2019-08-06 08:19:56.694,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,3400,,,,,,
2019-08-06 08:19:57.202,-91,-124,-9,-16,true,1444,13601,26998535,-92,LTE,,,,,1300,-90,2019-08-06 08:19:14.476,2019-08-06 08:19:14.967,true,2019-08-06 08:19:57.213,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,3890,,,,,,
2019-08-06 08:19:57.721,-91,-124,-9,-16,true,1444,13601,26998535,-92,LTE,,,,,1300,-90,2019-08-06 08:19:14.967,2019-08-06 08:19:15.459,true,2019-08-06 08:19:57.732,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,4380,,,,,,
2019-08-06 08:19:58.240,-91,-124,-9,-16,true,1444,13601,26998535,-92,LTE,,,,,1300,-90,2019-08-06 08:19:15.459,2019-08-06 08:19:15.947,true,2019-08-06 08:19:58.251,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,4870,,,,,,
2019-08-06 08:19:58.759,-91,-124,-9,-16,true,1444,13601,26998535,-90,LTE,,,,,1300,-90,2019-08-06 08:19:15.947,2019-08-06 08:19:16.437,true,2019-08-06 08:19:58.770,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,5360,,,,,,
2019-08-06 08:19:59.278,-91,-124,-9,-16,true,1444,13601,26998535,-90,LTE,,,,,1300,-90,2019-08-06 08:19:16.437,2019-08-06 08:19:16.927,true,2019-08-06 08:19:59.289,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,5850,,,,,,
2019-08-06 08:19:59.797,-91,-124,-9,-16,true,1444,13601,26998535,-91,LTE,,,,,1300,-90,2019-08-06 08:19:16.927,2019-08-06 08:19:17.416,true,2019-08-06 08:19:59.808,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,6340,,,,,,
2019-08-06 08:20:00.316,-91,-124,-9,-16,true,1444,13601,26998535,-90,LTE,,,,,1300,-90,2019-08-06 08:19:17.416,2019-08-06 08:19:17.912,true,2019-08-06 08:20:00.327,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,6830,,,,,,
2019-08-06 08:20:00.854,-89,-124,-20,-16,true,1444,13601,26998535,-90,LTE,,,,,1300,-90,2019-08-06 08:19:17.912,2019-08-06 08:19:18.407,true,2019-08-06 08:20:00.865,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,-126,-17,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,7330,,,,,,
2019-08-06 08:20:21.242,-90,-120,30,-15,true,1300,13601,26998529,0,GSM,0,0,0,0,0,0,2019-08-06 08:19:18.407,2019-08-06 08:19:18.896,true,2019-08-06 08:20:21.256,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,7820,,,,,,
2019-08-06 08:20:21.768,-90,-120,30,-15,true,1300,13601,26998529,0,GSM,0,0,0,0,0,0,2019-08-06 08:19:18.896,2019-08-06 08:19:19.391,true,2019-08-06 08:20:21.781,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,8310,,,,,,
2019-08-06 08:20:22.288,-90,-120,30,-15,true,1300,13601,26998529,-85,GSM,0,0,0,0,0,0,2019-08-06 08:19:19.391,2019-08-06 08:19:19.875,true,2019-08-06 08:20:22.298,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,8800,,,,,,
2019-08-06 08:20:22.806,-88,-124,-12,-16,true,1300,13601,26998529,-89,GSM,0,0,0,0,0,0,2019-08-06 08:19:19.875,2019-08-06 08:19:20.416,true,2019-08-06 08:20:22.818,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,9340,,,,,,
2019-08-06 08:20:23.328,-88,-124,-12,-16,true,1300,13601,26998529,-85,GSM,0,0,0,0,0,0,2019-08-06 08:19:20.416,2019-08-06 08:19:20.984,true,2019-08-06 08:20:23.339,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,9900,,,,,,
2019-08-06 08:20:23.847,-88,-124,-12,-16,true,1300,13601,26998529,-87,GSM,0,0,0,0,0,0,2019-08-06 08:19:20.984,2019-08-06 08:19:21.546,true,2019-08-06 08:20:23.858,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,10470,,,,,,
2019-08-06 08:20:24.366,-88,-124,-12,-16,true,1300,13601,26998529,-86,GSM,0,0,0,0,0,0,2019-08-06 08:19:21.546,2019-08-06 08:19:22.115,true,2019-08-06 08:20:24.377,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,11040,,,,,,
2019-08-06 08:20:24.885,-88,-124,-12,-16,true,1300,13601,26998529,-86,GSM,0,0,0,0,0,0,2019-08-06 08:19:22.115,2019-08-06 08:19:22.682,true,2019-08-06 08:20:24.896,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,11600,,,,,,
2019-08-06 08:20:25.405,-88,-124,-12,-16,true,1300,13601,26998529,-87,GSM,0,0,0,0,0,0,2019-08-06 08:19:22.682,2019-08-06 08:19:23.245,true,2019-08-06 08:20:25.416,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,12170,,,,,,
2019-08-06 08:20:25.924,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:23.245,2019-08-06 08:19:23.813,true,2019-08-06 08:20:25.935,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,12730,,,,,,
2019-08-06 08:20:26.443,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:23.813,2019-08-06 08:19:24.381,true,2019-08-06 08:20:26.454,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,13300,,,,,,
2019-08-06 08:20:26.962,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:24.381,2019-08-06 08:19:24.950,true,2019-08-06 08:20:26.973,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,13870,,,,,,
2019-08-06 08:20:27.481,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:24.950,2019-08-06 08:19:25.501,true,2019-08-06 08:20:27.492,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,14420,,,,,,
2019-08-06 08:20:28.000,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:25.501,2019-08-06 08:19:25.991,true,2019-08-06 08:20:28.011,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,14910,,,,,,
2019-08-06 08:20:28.519,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:25.991,2019-08-06 08:19:26.481,true,2019-08-06 08:20:28.530,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,15400,,,,,,
2019-08-06 08:20:29.038,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:26.481,2019-08-06 08:19:26.971,true,2019-08-06 08:20:29.049,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,15890,,,,,,
2019-08-06 08:20:29.568,-88,-124,-12,-16,true,1300,13601,26998529,-87,GSM,0,0,0,0,0,0,2019-08-06 08:19:26.971,2019-08-06 08:19:27.462,true,2019-08-06 08:20:29.580,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,16380,,,,,,
2019-08-06 08:20:30.088,-88,-124,-12,-16,true,1300,13601,26998529,-87,GSM,0,0,0,0,0,0,2019-08-06 08:19:27.462,2019-08-06 08:19:27.956,true,2019-08-06 08:20:30.097,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,16880,,,,,,
2019-08-06 08:20:30.610,-88,-124,-12,-16,true,1300,13601,26998529,-85,GSM,0,0,0,0,0,0,2019-08-06 08:19:27.956,2019-08-06 08:19:28.445,true,2019-08-06 08:20:30.621,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,17370,,,,,,
2019-08-06 08:20:31.129,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:28.445,2019-08-06 08:19:28.939,true,2019-08-06 08:20:31.140,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,17860,,,,,,
2019-08-06 08:20:31.648,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:28.939,2019-08-06 08:19:29.429,true,2019-08-06 08:20:31.660,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,18350,,,,,,
2019-08-06 08:20:32.168,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:29.429,2019-08-06 08:19:29.915,true,2019-08-06 08:20:32.179,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,18840,,,,,,
2019-08-06 08:20:32.687,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:29.915,2019-08-06 08:19:30.404,true,2019-08-06 08:20:32.698,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,19320,,,,,,
2019-08-06 08:20:33.206,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:30.404,2019-08-06 08:19:30.886,true,2019-08-06 08:20:33.217,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,19810,,,,,,
2019-08-06 08:20:33.725,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:30.886,2019-08-06 08:19:31.430,true,2019-08-06 08:20:33.736,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,20350,,,,,,
2019-08-06 08:20:34.244,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:31.430,2019-08-06 08:19:31.998,true,2019-08-06 08:20:34.255,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,20920,,,,,,
2019-08-06 08:20:34.763,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:31.998,2019-08-06 08:19:32.560,true,2019-08-06 08:20:34.774,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,21480,,,,,,
2019-08-06 08:20:35.282,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:32.560,2019-08-06 08:19:33.125,true,2019-08-06 08:20:35.293,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,22050,,,,,,
2019-08-06 08:20:35.801,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:33.125,2019-08-06 08:19:33.691,true,2019-08-06 08:20:35.813,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,22610,,,,,,
2019-08-06 08:20:36.321,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:33.691,2019-08-06 08:19:34.259,true,2019-08-06 08:20:36.331,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,23180,,,,,,
2019-08-06 08:20:36.839,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:34.259,2019-08-06 08:19:34.821,true,2019-08-06 08:20:36.850,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,23740,,,,,,
2019-08-06 08:20:37.358,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:34.821,2019-08-06 08:19:35.384,true,2019-08-06 08:20:37.369,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,24300,,,,,,
2019-08-06 08:20:37.877,-88,-124,-12,-16,true,1300,13601,26998529,-89,GSM,0,0,0,0,0,0,2019-08-06 08:19:35.384,2019-08-06 08:19:35.946,true,2019-08-06 08:20:37.888,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,24870,,,,,,
2019-08-06 08:20:38.396,-88,-124,-12,-16,true,1300,13601,26998529,-89,GSM,0,0,0,0,0,0,2019-08-06 08:19:35.946,2019-08-06 08:19:36.478,true,2019-08-06 08:20:38.407,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,25400,,,,,,
2019-08-06 08:20:38.915,-88,-124,-12,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:19:36.478,2019-08-06 08:19:36.967,true,2019-08-06 08:20:38.926,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,25890,,,,,,
2019-08-06 08:20:39.434,-88,-124,-12,-16,true,1300,13601,26998529,-86,GSM,0,0,0,0,0,0,2019-08-06 08:19:36.967,2019-08-06 08:19:37.455,true,2019-08-06 08:20:39.446,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c:dc:96:d8:3e:bx,,2462,11,-95,26380,,,,,,
